Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,RSI
2023-02-17 15:32:00,1669.99,1670.98,1669.72,1670.81,262.0,437491.0,551,53.38409475465309
2023-02-17 15:33:00,1670.81,1670.82,1668.88,1670.52,628.0,1048782.0,715,57.259528130671406
2023-02-17 15:34:00,1670.53,1671.22,1669.19,1669.74,261.0,436259.0,618,44.32048681541619
2023-02-17 15:35:00,1669.74,1671.88,1669.02,1671.88,415.0,692541.0,612,63.88616290480963
2023-02-17 15:36:00,1671.87,1674.58,1671.87,1673.29,463.0,774863.0,724,88.09788654060108
2023-02-17 15:37:00,1673.29,1676.0,1671.75,1671.88,1333.0,2231089.0,1372,71.36258660508202
2023-02-17 15:38:00,1671.87,1672.18,1666.02,1669.49,1043.0,1740325.0,1404,47.29437229437223
2023-02-17 15:39:00,1669.49,1673.85,1669.32,1671.92,1341.0,2241336.0,1435,55.115207373272526
2023-02-17 15:40:00,1671.93,1675.27,1670.5,1675.26,910.0,1521959.0,1351,67.05035971223042
2023-02-17 15:41:00,1675.26,1679.91,1674.5,1679.28,1846.0,3096462.0,2781,77.8296382730456
2023-02-17 15:42:00,1679.28,1682.03,1676.29,1679.06,2267.0,3805920.0,3200,73.58738501971068
2023-02-17 15:43:00,1679.05,1680.81,1677.79,1679.24,1814.0,3046622.0,2235,71.26518942101515
2023-02-17 15:44:00,1679.24,1680.24,1675.1,1675.41,758.0,1272467.0,1055,60.75563680682497
2023-02-17 15:45:00,1675.41,1677.86,1674.99,1676.56,640.0,1072703.0,1011,73.30257086354649
2023-02-17 15:46:00,1676.56,1677.04,1673.66,1673.67,534.0,895340.0,835,55.59820857325667
2023-02-17 15:47:00,1673.67,1674.22,1671.22,1673.98,1088.0,1820036.0,1279,44.920634920634896
2023-02-17 15:48:00,1673.97,1675.72,1673.05,1675.24,521.0,872414.0,769,29.471544715446697
2023-02-17 15:49:00,1675.24,1675.25,1673.0,1673.38,349.0,584437.0,598,25.261324041811605
2023-02-17 15:50:00,1673.39,1673.72,1672.44,1673.57,484.0,810272.0,621,25.326370757178395
2023-02-17 15:51:00,1673.56,1673.74,1671.7,1673.74,358.0,599383.0,633,39.3358876117485
2023-02-17 15:52:00,1673.74,1673.77,1672.01,1672.66,578.0,966184.0,716,24.87113402061793
2023-02-17 15:53:00,1672.67,1672.89,1671.47,1671.77,259.0,433518.0,500,33.50694444444298
2023-02-17 15:54:00,1671.78,1674.97,1671.77,1674.25,550.0,920425.0,725,51.70239596469097
2023-02-17 15:55:00,1674.25,1675.0,1673.56,1673.56,133.0,222988.0,408,38.586956521738536
2023-02-17 15:56:00,1673.56,1674.33,1673.28,1673.31,142.0,236852.0,382,49.391304347824665
2023-02-17 15:57:00,1673.31,1674.79,1672.0,1672.02,344.0,575028.0,585,38.68613138686187
2023-02-17 15:58:00,1672.02,1672.63,1671.95,1672.47,233.0,390087.0,393,41.09396914446029
2023-02-17 15:59:00,1672.47,1673.61,1672.08,1673.11,241.0,403733.0,482,53.36322869955018
2023-02-17 16:00:00,1673.11,1676.99,1672.96,1676.7,822.0,1376231.0,1041,76.25133120340794
2023-02-17 16:01:00,1676.69,1678.44,1676.45,1676.69,881.0,1477260.0,962,67.63005780346842
2023-02-17 16:02:00,1676.69,1676.69,1673.6,1673.61,418.0,700235.0,730,50.26852846401694
2023-02-17 16:03:00,1673.6,1674.72,1672.5,1672.99,420.0,702906.0,628,48.34710743801687
2023-02-17 16:04:00,1673.0,1673.07,1672.1,1673.06,267.0,447013.0,489,56.14657210401867
2023-02-17 16:05:00,1673.06,1676.53,1672.66,1674.84,1035.0,1733511.0,1102,62.10418794688406
2023-02-17 16:06:00,1674.84,1677.31,1674.84,1677.08,383.0,642646.0,709,67.4275680421422
2023-02-17 16:07:00,1677.07,1679.51,1677.07,1678.6,857.0,1437794.0,987,60.193133047209635
