Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,Log_VolumeGain,pricegain,RSI
2023-01-30 23:00:00,1.9472,1.9623,1.9441,1.9623,98618.0,192742.0,913,0.0,0.0,
2023-01-31 00:00:00,1.961,1.9697,1.94,1.9607,151271.0,295951.0,1092,42.884139303762964,0.7087099424815113,
2023-01-31 01:00:00,1.9616,1.9808,1.9517,1.9789,126860.0,249764.0,970,-16.967742806653533,0.03059663437021687,
2023-01-31 02:00:00,1.9797,1.9997,1.9724,1.9909,139974.0,278045.0,1335,10.726649908098093,0.9227161500815706,
2023-01-31 03:00:00,1.9901,2.0039,1.9834,1.9896,201022.0,400931.0,1178,36.60063715808042,0.5253321210284323,91.23867069486488
2023-01-31 04:00:00,1.9913,2.0068,1.9869,2.004,205807.0,411408.0,1408,2.579608014921476,0.06029847746344963,93.89473684210586
2023-01-31 05:00:00,2.0038,2.0142,1.9789,1.9828,88290.0,176839.0,911,-84.4345708711807,0.6277306282328032,66.46795827123687
2023-01-31 06:00:00,1.9839,2.0569,1.9828,2.0221,308148.0,622516.0,2361,125.85296167069664,-0.9931130851382419,74.48979591836735
2023-01-31 07:00:00,2.021,2.0352,2.0059,2.0264,256235.0,518616.0,1556,-18.260560589651494,1.8700539341700573,72.04968944099392
2023-01-31 08:00:00,2.029,2.0383,2.0013,2.0249,232280.0,467559.0,1508,-10.363818094893828,0.3958436417615063,71.87112763320937
2023-01-31 09:00:00,2.0267,2.0267,2.0011,2.0019,121565.0,244184.0,953,-64.96035045097919,-0.1133563331690457,48.82418812989923
2023-01-31 10:00:00,2.0021,2.0165,1.9815,1.9836,192748.0,384875.0,1708,45.499656678011355,-1.213795825726549,50.46296296296303
2023-01-31 11:00:00,1.9834,2.0034,1.9833,2.001,105421.0,210144.0,1016,-60.512559623610244,-0.9340192797562485,33.643410852713146
2023-01-31 12:00:00,2.0004,2.1482,2.0003,2.1474,1486521.0,3097155.0,10706,269.0446217146228,0.85711404658666,79.28363988383344
2023-01-31 13:00:00,2.1406,2.22,2.0581,2.0853,2529750.0,5421470.0,18797,55.988304821820414,7.008598280343947,61.30239520958082
2023-01-31 14:00:00,2.0843,2.1021,2.0579,2.0889,617673.0,1283272.0,4343,-144.09539301091502,-2.6301037092404056,67.55447941888622
2023-01-31 15:00:00,2.0893,2.1034,2.0798,2.1033,283519.0,592649.0,2320,-77.25660270762975,0.23988869164708326,74.53874538745386
2023-01-31 16:00:00,2.1031,2.1208,2.0797,2.0841,462049.0,970307.0,3593,49.301019808131436,0.6605083042167115,66.91086691086689
2023-01-31 17:00:00,2.0842,2.0948,2.0752,2.0796,247109.0,514235.0,1849,-63.49321568534793,-0.8986733869050356,17.341040462427614
2023-01-31 18:00:00,2.0816,2.1004,2.074,2.0856,267259.0,557718.0,1888,8.11730988761771,-0.12474810478841913,50.31446540880477
2023-01-31 19:00:00,2.0854,2.1084,2.0828,2.0965,275192.0,576873.0,2617,3.376868000396835,0.18255188316680382,56.90909090909064
2023-01-31 20:00:00,2.0973,2.0993,2.0608,2.0776,223317.0,464757.0,2238,-21.610744994618663,0.5706339311403186,28.403361344537572
2023-01-31 21:00:00,2.0765,2.0828,2.011,2.0382,440366.0,898667.0,3820,65.93978659345599,-0.9917512992895783,21.20451693851922
2023-01-31 22:00:00,2.0396,2.0538,2.0216,2.0492,178046.0,362304.0,1538,-90.84289158697058,-1.7770286539850577,32.366589327146016
