Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,RSI
2023-10-22 16:00:00,29825.61,29888.0,29805.13,29869.99,722.0,21547136.0,32118,44.108420127996524
2023-10-22 17:00:00,29870.0,29946.77,29869.99,29914.51,661.0,19780418.0,32508,50.88944428109381
2023-10-22 18:00:00,29914.51,29932.4,29883.6,29883.6,410.0,12258224.0,24216,47.881868796901514
2023-10-22 19:00:00,29883.6,29930.0,29825.0,29842.75,527.0,15755330.0,26187,31.700360109815477
2023-10-22 20:00:00,29842.75,29882.36,29830.09,29848.15,431.0,12880521.0,23241,43.769434259990156
2023-10-22 21:00:00,29848.15,29850.0,29720.0,29750.01,532.0,15854914.0,28395,35.69509102607786
2023-10-22 22:00:00,29750.01,30048.58,29714.28,30038.99,1945.0,58227606.0,70288,66.60770440251562
2023-10-22 23:00:00,30039.0,30051.79,29920.28,29992.46,888.0,26614668.0,49780,57.63003856619873
2023-10-23 00:00:00,29992.46,30168.0,29883.6,30120.0,1459.0,43789505.0,73823,69.45871197155256
2023-10-23 01:00:00,30120.01,30637.77,30076.9,30346.83,5707.0,173154034.0,173562,81.76627763353542
2023-10-23 02:00:00,30346.83,30398.0,30180.23,30378.23,1683.0,50992185.0,81737,82.34482926948282
2023-10-23 03:00:00,30378.22,30799.0,30291.43,30736.69,3758.0,114872503.0,112721,95.69062922555409
2023-10-23 04:00:00,30736.68,30858.0,30565.0,30658.65,2841.0,87194944.0,104681,85.66183241252304
2023-10-23 05:00:00,30658.64,30943.15,30587.7,30788.62,3200.0,98604332.0,113608,91.80458707888792
2023-10-23 06:00:00,30788.62,30985.12,30671.64,30671.65,2743.0,84476815.0,96585,79.29104675735697
2023-10-23 07:00:00,30671.65,30755.9,30426.82,30518.02,2292.0,70175045.0,88164,59.85583842850073
2023-10-23 08:00:00,30518.02,30717.21,30466.66,30686.78,1947.0,59521051.0,69384,65.3380789994334
2023-10-23 09:00:00,30686.78,30698.03,30355.06,30477.7,2767.0,84376175.0,90919,34.88002802265159
2023-10-23 10:00:00,30477.7,30572.0,30470.53,30559.53,1067.0,32567626.0,40545,44.238817074304635
2023-10-23 11:00:00,30559.52,30784.54,30551.18,30657.04,1859.0,56964048.0,69164,42.05223610137966
2023-10-23 12:00:00,30657.04,30754.99,30585.0,30662.82,1554.0,47646511.0,65753,49.383887578671086
2023-10-23 13:00:00,30662.82,30710.94,30395.01,30610.0,2273.0,69456957.0,90869,57.46857643963756
2023-10-23 14:00:00,30610.0,30850.0,30592.82,30779.39,2224.0,68319145.0,75632,57.51204555409558
2023-10-23 15:00:00,30779.39,30970.0,30757.01,30883.33,2782.0,85873051.0,85634,89.66886380972878
2023-10-23 16:00:00,30883.33,31289.0,30782.59,31212.19,5980.0,185502912.0,146092,93.03441909534489
2023-10-23 17:00:00,31212.2,31317.22,30820.14,30979.74,4367.0,135689222.0,121194,68.0634543907574
2023-10-23 18:00:00,30979.74,31193.26,30777.0,31168.3,5038.0,155920231.0,107572,73.48841099607827
2023-10-23 19:00:00,31168.3,31440.06,31078.87,31354.42,4092.0,127952291.0,119701,80.77845400721078
2023-10-23 20:00:00,31354.42,31826.03,31318.88,31522.88,5738.0,181343116.0,147875,80.76366073866897
2023-10-23 21:00:00,31522.89,31615.89,31419.42,31502.1,729.0,22969193.0,26006,77.49526763417254
