Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,Log_VolumeGain,pricegain,RSI
2023-02-01 05:34:00,0.5507,0.5507,0.5497,0.5497,13768.0,7574.0,37,90.50000776012583,0.0,23.999999999997883
2023-02-01 05:35:00,0.5498,0.5498,0.549,0.5491,14811.0,8136.0,52,7.157732926665564,-0.16342836390049742,13.793103448274806
2023-02-01 05:36:00,0.5491,0.5492,0.5487,0.5487,4017.0,2205.0,26,-130.55711498474497,-0.12731902510002557,0.0
2023-02-01 05:37:00,0.5488,0.5493,0.5487,0.5493,4534.0,2489.0,23,12.115351448664555,-0.05463485703880444,22.22222222222358
2023-02-01 05:38:00,0.5492,0.5492,0.5489,0.5489,2711.0,1489.0,13,-51.3776269683583,0.07288629737609575,20.689655172415243
2023-02-01 05:39:00,0.5488,0.5488,0.548,0.5481,12155.0,6667.0,34,149.9065229934051,-0.0728332119446562,21.428571428572837
2023-02-01 05:40:00,0.548,0.5484,0.548,0.5484,6800.0,3727.0,13,-58.15663631388016,-0.1457725947521693,35.99999999999963
2023-02-01 05:41:00,0.5482,0.5482,0.5478,0.5481,8295.0,4546.0,20,19.864410493323003,0.03649635036495624,37.50000000000115
2023-02-01 05:42:00,0.5482,0.5488,0.5482,0.5484,7553.0,4143.0,26,-9.282756233508673,0.0,28.571428571427063
2023-02-01 05:43:00,0.5481,0.5481,0.5476,0.5478,11867.0,6501.0,28,45.053584812706696,-0.018241517694272957,26.08695652173661
2023-02-01 05:44:00,0.5478,0.5479,0.5476,0.5479,5924.0,3245.0,10,-69.48406610662784,-0.05473453749317292,43.75000000000087
2023-02-01 05:45:00,0.548,0.548,0.5473,0.5475,15978.0,8749.0,42,99.18240579680742,0.03650967506390046,23.529411764707802
2023-02-01 05:46:00,0.5474,0.548,0.5473,0.5473,13234.0,7247.0,37,-18.835181799698304,-0.10948905109490203,25.000000000001734
2023-02-01 05:47:00,0.5473,0.5474,0.5466,0.5473,12757.0,6979.0,57,-3.768195009212981,-0.01826817683594495,7.692307692314273
2023-02-01 05:48:00,0.5472,0.5472,0.5472,0.5472,420.0,230.0,1,-341.2581610093956,-0.018271514708567693,12.500000000010402
