Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,Log_VolumeGain,pricegain,RSI
2023-01-31 20:45:00,0.09508,0.09606,0.09506,0.096,21788383.0,2084434.0,4260,0.0,0.0,
2023-01-31 21:00:00,0.09598,0.09628,0.09522,0.09537,17725253.0,1696252.0,3013,-20.6076244330597,0.9465713083719018,
2023-01-31 21:15:00,0.09537,0.09563,0.09327,0.09493,56456148.0,5336078.0,11944,114.60698149599118,-0.6355490727234847,
2023-01-31 21:30:00,0.09494,0.09515,0.0939,0.09455,42142624.0,3984633.0,5828,-29.204571355408998,-0.45087553738072383,
2023-01-31 21:45:00,0.09455,0.09514,0.09427,0.09509,16423595.0,1555491.0,2541,-94.06539612256593,-0.41078575942701256,
2023-01-31 22:00:00,0.09508,0.09539,0.09489,0.09505,8537028.0,812151.0,1902,-64.98602469357438,0.5605499735589659,
2023-01-31 22:15:00,0.09505,0.09538,0.09456,0.0946,21052004.0,1997309.0,3053,89.98697700799025,-0.03155237694573154,
2023-01-31 22:30:00,0.0946,0.09555,0.0942,0.09548,15292762.0,1451064.0,4381,-31.95036941206452,-0.4734350341925264,
2023-01-31 22:45:00,0.09545,0.09645,0.09528,0.0958,18551650.0,1780124.0,4895,20.438594435758976,0.8985200845665897,
2023-01-31 23:00:00,0.09581,0.09603,0.09512,0.09523,18387878.0,1754816.0,3233,-1.4319016682451093,0.3771608171817764,
2023-01-31 23:15:00,0.09524,0.09563,0.09512,0.09523,11863718.0,1131283.0,2823,-43.90116212392985,-0.594927460599104,40.94117647058814
2023-01-31 23:30:00,0.09523,0.09597,0.09521,0.09594,12367427.0,1182132.0,2790,4.396720099836349,-0.010499790004214749,49.395161290322534
2023-01-31 23:45:00,0.09593,0.09665,0.09572,0.09612,24556274.0,2362370.0,4958,69.23457645411162,0.735062480310833,58.31485587583152
2023-02-01 00:00:00,0.09613,0.09717,0.09477,0.09532,81517398.0,7808859.0,13253,119.55935060116735,0.20848535390387557,54.00410677618073
2023-02-01 00:15:00,0.09532,0.09532,0.09426,0.09441,22568258.0,2137034.0,5601,-129.58399720635293,-0.8426089670238168,48.70370370370369
2023-02-01 00:30:00,0.09441,0.09522,0.0942,0.09484,17604013.0,1668760.0,4260,-24.733805070703664,-0.9546789760805807,47.63705103969753
2023-02-01 00:45:00,0.09484,0.0951,0.0944,0.09441,14577978.0,1380937.0,3300,-18.93185813878415,0.4554602266709118,44.36619718309856
2023-02-01 01:00:00,0.0944,0.09487,0.09438,0.09481,13184216.0,1247615.0,2516,-10.152852550643301,-0.4639392661324293,51.86500888099469
2023-02-01 01:15:00,0.09483,0.09487,0.09401,0.09417,14609162.0,1378336.0,3201,9.964324574586565,0.45550847457627164,37.847866419295116
2023-02-01 01:30:00,0.09417,0.09502,0.09372,0.09502,20708278.0,1955478.0,3861,34.97576903211132,-0.6959822840873042,43.41216216216215
2023-02-01 01:45:00,0.09501,0.09544,0.09476,0.0952,23528158.0,2236889.0,3013,13.445139641952148,0.8920038228735105,49.72875226039793
2023-02-01 02:00:00,0.0952,0.09524,0.09449,0.09496,31300737.0,2968935.0,2642,28.31172413986831,0.19997894958425633,47.66031195840562
2023-02-01 02:15:00,0.09496,0.09532,0.0947,0.09511,42127367.0,4001714.0,3616,29.851946669124334,-0.25210084033613356,42.034548944337864
2023-02-01 02:30:00,0.09511,0.09539,0.09494,0.09494,11458566.0,1090579.0,2530,-130.00140214712602,0.1579612468407765,38.653846153846196
2023-02-01 02:45:00,0.09494,0.09495,0.09395,0.09434,78847304.0,7433453.0,8191,191.9281740454367,-0.17874040584586748,40.199999999999974
2023-02-01 03:00:00,0.09434,0.09446,0.09303,0.09324,80705143.0,7544035.0,9742,1.4766696445872645,-0.6319780914261663,38.72832369942209
2023-02-01 03:15:00,0.09326,0.0934,0.09275,0.09296,28714574.0,2672494.0,5124,-103.77450659432877,-1.144795420818312,31.349206349206483
2023-02-01 03:30:00,0.09294,0.09317,0.0925,0.09291,42462491.0,3938038.0,5674,38.76705109130109,-0.34312674244049157,33.905579399141814
2023-02-01 03:45:00,0.09291,0.09315,0.0927,0.09306,16457235.0,1530516.0,2398,-94.5077696290032,-0.03227888960618541,30.158730158730123
2023-02-01 04:00:00,0.09306,0.09334,0.093,0.09302,12582138.0,1172542.0,2284,-26.643089185638697,0.16144656118823875,34.908136482939625
2023-02-01 04:15:00,0.09303,0.09313,0.092,0.0928,84101938.0,7782914.0,7787,189.27567766001786,-0.03223726627982204,15.094339622641684
2023-02-01 04:30:00,0.09281,0.093,0.09152,0.09254,77216735.0,7119103.0,11037,-8.914908385117167,-0.23648285499301425,9.20245398772991
2023-02-01 04:45:00,0.09255,0.09255,0.09224,0.09251,16422665.0,1516893.0,3662,-154.61175704110974,-0.28014222605323713,9.836065573770327
2023-02-01 05:00:00,0.09252,0.0926,0.0924,0.0925,8328054.0,770519.0,1932,-67.73551291440441,-0.03241491085897996,5.154639175257657
2023-02-01 05:15:00,0.0925,0.09286,0.09228,0.09273,11723445.0,1085193.0,2924,34.2448816571818,-0.021616947686997623,12.794612794612974
2023-02-01 05:30:00,0.09273,0.09299,0.09245,0.09261,11550711.0,1070940.0,2843,-1.3221083870616193,0.24864864864866387,15.261044176707003
2023-02-01 05:45:00,0.09262,0.09268,0.09236,0.09257,13224955.0,1223388.0,2476,13.308729156111765,-0.11862396204034287,26.573426573426673
2023-02-01 06:00:00,0.09256,0.09295,0.09242,0.09284,17010253.0,1577088.0,3388,25.395604953155924,-0.06478082487583192,45.77464788732417
2023-02-01 06:15:00,0.09285,0.09299,0.09205,0.09259,15741311.0,1456163.0,4152,-7.97752145220617,0.3133102852203917,40.123456790123576
2023-02-01 06:30:00,0.09258,0.09279,0.09227,0.09238,9605754.0,889400.0,2146,-49.30130949634906,-0.2907915993538013,29.7619047619051
2023-02-01 06:45:00,0.09238,0.09242,0.09168,0.09194,20634977.0,1899388.0,4284,75.87399299277354,-0.21602937999567473,24.03846153846176
2023-02-01 07:00:00,0.09194,0.09243,0.09136,0.09234,19837320.0,1823300.0,4225,-4.088368295917235,-0.47629357003681205,39.82300884955796
2023-02-01 07:15:00,0.09233,0.09271,0.09231,0.09265,10755244.0,995199.0,1834,-60.54606078838999,0.4241896889275676,52.38095238095232
2023-02-01 07:30:00,0.09265,0.09267,0.09239,0.09246,3812222.0,352585.0,1024,-103.76509892254742,0.34658290913029965,48.987854251012266
2023-02-01 07:45:00,0.09246,0.09255,0.09224,0.09247,5156333.0,476481.0,1209,30.113612028163274,-0.20507285483000182,49.39271255060725
2023-02-01 08:00:00,0.09247,0.09269,0.09213,0.09255,16130392.0,1490876.0,2418,114.0691297428235,0.01081548777850383,46.12068965517215
2023-02-01 08:15:00,0.09256,0.0926,0.09121,0.09122,39533716.0,3629510.0,6705,88.97337862758879,0.09732886341515812,30.311614730878176
2023-02-01 08:30:00,0.09122,0.09187,0.09075,0.09178,25819037.0,2358393.0,5531,-43.111719804490356,-1.4477095937770135,40.24691358024695
2023-02-01 08:45:00,0.09178,0.09186,0.09147,0.09172,15892045.0,1456328.0,2973,-48.206225576527174,0.613900460425354,35.41666666666657
2023-02-01 09:00:00,0.09172,0.09178,0.09101,0.0917,16295180.0,1488620.0,3273,2.1931317166888213,-0.06537371976466089,37.6731301939058
2023-02-01 09:15:00,0.0917,0.09214,0.0917,0.09213,9485475.0,872055.0,2137,-53.475229996382126,-0.021805494984727947,46.73629242819843
2023-02-01 09:30:00,0.09214,0.09214,0.09174,0.09184,11170888.0,1026540.0,2267,16.309670775018013,0.4798255179934596,48.641304347826235
2023-02-01 09:45:00,0.09183,0.09198,0.09165,0.09197,5745767.0,527615.0,1328,-66.55823519963309,-0.3364445409160033,44.574780058650845
2023-02-01 10:00:00,0.09198,0.09224,0.09162,0.09214,20069278.0,1845190.0,3367,125.19706811339742,0.16334531198956004,42.201834862385326
2023-02-01 10:15:00,0.09215,0.09247,0.09176,0.09196,20757513.0,1910620.0,3614,3.484554349470205,0.1848227875625108,42.33128834355824
2023-02-01 10:30:00,0.09195,0.09201,0.09147,0.09185,10901518.0,999473.0,3058,-64.79549356281275,-0.21703743895821193,40.773809523809554
2023-02-01 10:45:00,0.09185,0.09226,0.09183,0.09202,13241444.0,1219837.0,2853,19.924438217494398,-0.10875475802066825,42.3188405797103
2023-02-01 11:00:00,0.09202,0.09234,0.09193,0.09216,5498883.0,506752.0,1659,-87.84507902001634,0.18508437670115008,70.79646017699139
2023-02-01 11:15:00,0.09216,0.09253,0.09211,0.09239,7278157.0,671997.0,2106,28.22321441838596,0.15214083894805608,65.80310880829025
2023-02-01 11:30:00,0.09239,0.09242,0.09211,0.09217,9568805.0,882623.0,2125,27.26442796384802,0.2495659722222099,60.76555023923469
2023-02-01 11:45:00,0.09216,0.09222,0.09201,0.09202,10061602.0,926809.0,1903,4.884934747809467,-0.2489446909838655,57.207207207207276
2023-02-01 12:00:00,0.09203,0.09214,0.09188,0.09209,12653693.0,1164371.0,2910,22.818880268652983,-0.141059027777779,48.92473118279574
