Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,Log_VolumeGain,pricegain,RSI
2023-02-01 00:13:00,1.0,1.0,0.9999,0.9999,698807.0,698751.0,347,155.42195996170975,0.010001000100001711,
2023-02-01 00:14:00,0.9999,1.0,0.9999,0.9999,107716.0,107711.0,283,-186.984274108669,-0.009999999999998899,
2023-02-01 00:15:00,1.0,1.0,0.9999,0.9999,210797.0,210785.0,415,67.13869421315293,0.010001000100001711,
2023-02-01 00:16:00,1.0,1.0,0.9999,0.9999,410380.0,410361.0,450,66.61986034610929,0.0,
2023-02-01 00:17:00,1.0,1.0,0.9999,0.9999,534584.0,534535.0,318,26.43599499786867,0.0,
2023-02-01 00:18:00,0.9999,1.0,0.9999,0.9999,231017.0,231002.0,395,-83.8970841586945,-0.009999999999998899,
2023-02-01 00:19:00,0.9999,1.0,0.9999,0.9999,117614.0,117607.0,291,-67.50778109903925,0.0,
2023-02-01 00:20:00,0.9999,1.0,0.9999,0.9999,188129.0,188120.0,385,46.973149957426855,0.0,
2023-02-01 00:21:00,1.0,1.0,0.9999,0.9999,2694604.0,2694592.0,348,266.19220233397283,0.010001000100001711,
2023-02-01 00:22:00,0.9999,1.0,0.9999,0.9999,292343.0,292328.0,302,-222.11256208926096,-0.009999999999998899,
2023-02-01 00:23:00,1.0,1.0,0.9999,0.9999,236547.0,236531.0,331,-21.179718195787697,0.010001000100001711,
2023-02-01 00:24:00,0.9999,1.0,0.9999,1.0,155654.0,155648.0,313,-41.84822301024969,-0.009999999999998899,100.0
2023-02-01 00:25:00,0.9999,1.0,0.9999,0.9999,182996.0,182984.0,283,16.18016698614661,0.0,50.0
2023-02-01 00:26:00,1.0,1.0,0.9999,0.9999,84296.0,84291.0,240,-77.51236195825068,0.010001000100001711,50.0
2023-02-01 00:27:00,0.9999,1.0,0.9999,0.9999,105240.0,105233.0,224,22.190184158412457,-0.009999999999998899,50.0
2023-02-01 00:28:00,0.9999,1.0,0.9999,0.9999,171869.0,171859.0,205,49.04974338518408,0.0,50.0
2023-02-01 00:29:00,0.9999,1.0,0.9999,0.9999,217728.0,217713.0,438,23.65033084835125,0.0,50.0
2023-02-01 00:30:00,0.9999,1.0,0.9999,0.9999,641246.0,641209.0,773,108.01777751570202,0.0,50.0
2023-02-01 00:31:00,0.9999,1.0,0.9999,0.9999,393394.0,393365.0,703,-48.861752279350625,0.0,0.0
2023-02-01 00:32:00,1.0,1.0,0.9999,0.9999,2469573.0,2469550.0,716,183.70532927637333,0.010001000100001711,
2023-02-01 00:33:00,0.9999,1.0,0.9999,0.9999,518132.0,518107.0,510,-156.16094421545753,-0.009999999999998899,
2023-02-01 00:34:00,1.0,1.0,0.9999,0.9999,405152.0,405131.0,613,-24.597131303890908,0.010001000100001711,
2023-02-01 00:35:00,0.9999,1.0,0.9999,0.9999,548719.0,548695.0,551,30.333225998001488,-0.009999999999998899,
2023-02-01 00:36:00,0.9999,1.0,0.9999,1.0,352903.0,352888.0,573,-44.13920054398608,0.0,100.0
2023-02-01 00:37:00,1.0,1.0,0.9999,1.0,346808.0,346789.0,454,-1.7434200302385479,0.010001000100001711,100.0
2023-02-01 00:38:00,0.9999,1.0,0.9999,1.0,373997.0,373972.0,500,7.546440246818803,-0.009999999999998899,100.0
2023-02-01 00:39:00,0.9999,1.0,0.9999,0.9999,69536.0,69533.0,105,-168.2379468278532,0.0,50.0
