Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,Log_VolumeGain,pricegain,RSI
2023-01-28 03:00:00,0.4652,0.472,0.464,0.4717,4011761.0,1873412.0,4412,0.0,0.0,
2023-01-28 04:00:00,0.4717,0.4805,0.4716,0.4761,4718937.0,2252421.0,6856,18.424427050487367,1.397248495270853,
2023-01-28 05:00:00,0.4759,0.4826,0.4699,0.4707,5178499.0,2469667.0,8160,9.207768599413262,0.8903964384142427,
2023-01-28 06:00:00,0.4706,0.4737,0.4658,0.4693,3329679.0,1563621.0,5066,-45.707903834601225,-1.1136793444000759,
2023-01-28 07:00:00,0.4693,0.4696,0.46,0.4643,4311306.0,2002834.0,6083,24.755889217146127,-0.2762430939226568,27.160493827160508
2023-01-28 08:00:00,0.4646,0.4777,0.4634,0.465,5869269.0,2741705.0,5625,31.401681208566846,-1.0014915832090354,30.177514792899544
2023-01-28 09:00:00,0.4648,0.4662,0.4606,0.4633,3895174.0,1804191.0,4630,-41.84676977810327,0.0430477830391629,4.9295774647889345
2023-01-28 10:00:00,0.4631,0.4659,0.4615,0.4616,2466210.0,1143248.0,3781,-45.62389577116141,-0.36574870912219337,6.666666666666956
2023-01-28 11:00:00,0.4617,0.466,0.461,0.4649,1898568.0,880727.0,3214,-26.08809103649173,-0.30231051608724524,32.25806451612901
2023-01-28 12:00:00,0.4648,0.4649,0.4561,0.4584,5310639.0,2438432.0,7060,101.83627859927238,0.6714316655837216,28.776978417266164
2023-01-28 13:00:00,0.4585,0.4591,0.4434,0.4504,17246802.0,7735411.0,18697,115.44534079299444,-1.3554216867469826,15.566037735848951
2023-01-28 14:00:00,0.4504,0.4517,0.4444,0.4449,3315746.0,1486637.0,4611,-164.92920957057984,-1.7666303162486408,13.199999999999932
2023-01-28 15:00:00,0.4449,0.4511,0.4394,0.4494,7981171.0,3556891.0,10527,87.2370326688026,-1.221136767317943,28.05755395683451
2023-01-28 16:00:00,0.4493,0.4565,0.4471,0.4486,7729788.0,3492285.0,8241,-1.8330598928533477,0.988986289053706,17.786561264822154
2023-01-28 17:00:00,0.4485,0.4498,0.4432,0.4496,4045850.0,1807985.0,5193,-65.8343284291906,-0.17805475183618746,27.77777777777783
2023-01-28 18:00:00,0.4496,0.4514,0.4474,0.4487,1360171.0,611164.0,2625,-108.46029088634825,0.24526198439240865,43.307086614173116
2023-01-28 19:00:00,0.4487,0.4536,0.4483,0.453,2444521.0,1102337.0,3051,58.98224149916974,-0.20017793594305777,85.2173913043476
2023-01-28 20:00:00,0.4529,0.4529,0.4436,0.4459,4339326.0,1941427.0,4570,56.59907980851143,0.9360374414976613,37.588652482269545
2023-01-28 21:00:00,0.4459,0.4487,0.4435,0.4478,2546226.0,1136222.0,2818,-53.57145459470467,-1.5455950540958274,47.368421052631504
2023-01-28 22:00:00,0.4477,0.4495,0.4436,0.4437,2190228.0,976770.0,2494,-15.121279292966863,0.403677954698356,33.87978142076497
2023-01-28 23:00:00,0.4437,0.4501,0.4418,0.4484,2769415.0,1233993.0,3462,23.375932204570056,-0.8934554389099847,49.321266968325865
2023-01-29 00:00:00,0.4484,0.4552,0.4432,0.4532,5312068.0,2392843.0,7430,66.22269458928277,1.0592742844264258,50.44247787610614
2023-01-29 01:00:00,0.4532,0.4606,0.4525,0.4539,6342251.0,2897099.0,9570,19.12276927354921,1.070472792149868,74.6913580246914
2023-01-29 02:00:00,0.4538,0.4551,0.4461,0.4499,2170067.0,975623.0,2618,-108.83889291685374,0.13239187996469948,55.7377049180329
